Park Name,2010 Recreational Visits,2011 Recreational Visits,2012 Recreational Visits,2013 Recreational Visits,2014 Recreational Visits,2015 Recreational Visits,2016 Recreational Visits,2017 Recreational Visits,2018 Recreational Visits,2019 Recreational Visits,2010 - 2019 Average Recreational Visits,2010 Non-Recreational Visits,2011 Non-Recreational Visits,2012 Non-Recreational Visits,2013 Non-Recreational Visits,2014 Non-Recreational Visits,2015 Non-Recreational Visits,2016 Non-Recreational Visits,2017 Non-Recreational Visits,2018 Non-Recreational Visits,2019 Non-Recreational Visits,2010 - 2019 Average Non-Recreational Visits,2010 Recreational Hours,2011 Recreational Hours,2012 Recreational Hours,2013 Recreational Hours,2014 Recreational Hours,2015 Recreational Hours,2016 Recreational Hours,2017 Recreational Hours,2018 Recreational Hours,2019 Recreational Hours,2010 - 2019 Average Recreational Hours,2010 Non-Recreational Hours,2011 Non-Recreational Hours,2012 Non-Recreational Hours,2013 Non-Recreational Hours,2014 Non-Recreational Hours,2015 Non-Recreational Hours,2016 Non-Recreational Hours,2017 Non-Recreational Hours,2018 Non-Recreational Hours,2019 Non-Recreational Hours,2010 - 2019 Average Non-Recreational Hours,2010 Concessioner Lodging,2011 Concessioner Lodging,2012 Concessioner Lodging,2013 Concessioner Lodging,2014 Concessioner Lodging,2015 Concessioner Lodging,2016 Concessioner Lodging,2017 Concessioner Lodging,2018 Concessioner Lodging,2019 Concessioner Lodging,2010 - 2019 Average Concessioner Lodging,2010 Concessioner Camping,2011 Concessioner Camping,2012 Concessioner Camping,2013 Concessioner Camping,2014 Concessioner Camping,2015 Concessioner Camping,2016 Concessioner Camping,2017 Concessioner Camping,2018 Concessioner Camping,2019 Concessioner Camping,2010 - 2019 Average Concessioner Camping,2010 Tent Overnights,2011 Tent Overnights,2012 Tent Overnights,2013 Tent Overnights,2014 Tent Overnights,2015 Tent Overnights,2016 Tent Overnights,2017 Tent Overnights,2018 Tent Overnights,2019 Tent Overnights,2010 - 2019 Average Tent Overnights,2010 RV Overnights,2011 RV Overnights,2012 RV Overnights,2013 RV Overnights,2014 RV Overnights,2015 RV Overnights,2016 RV Overnights,2017 RV Overnights,2018 RV Overnights,2019 RV Overnights,2010 - 2019 Average RV Overnights,2010 Backcountry Overnights,2011 Backcountry Overnights,2012 Backcountry Overnights,2013 Backcountry Overnights,2014 Backcountry Overnights,2015 Backcountry Overnights,2016 Backcountry Overnights,2017 Backcountry Overnights,2018 Backcountry Overnights,2019 Backcountry Overnights,2010 - 2019 Average Backcountry Overnights,2010 Non-recreational Overnights,2011 Non-recreational Overnights,2012 Non-recreational Overnights,2013 Non-recreational Overnights,2014 Non-recreational Overnights,2015 Non-recreational Overnights,2016 Non-recreational Overnights,2017 Non-recreational Overnights,2018 Non-recreational Overnights,2019 Non-recreational Overnights,2010 - 2019 Average Non-recreational Overnights,2010 Miscellaneous Overnights,2011 Miscellaneous Overnights,2012 Miscellaneous Overnights,2013 Miscellaneous Overnights,2014 Miscellaneous Overnights,2015 Miscellaneous Overnights,2016 Miscellaneous Overnights,2017 Miscellaneous Overnights,2018 Miscellaneous Overnights,2019 Miscellaneous Overnights,2010 - 2019 Average Miscellaneous Overnights
Pinnacles NP,"246,575","393,219","224,476","237,677","196,635","206,533","215,555","233,334","222,152","177,224","235,338",0,0,0,0,0,0,0,0,0,0,0,"1,115,009","1,405,009","814,293","867,601","708,574","739,017","771,393","836,253","795,090","634,536","868,678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,360",0,0,0,0,0,0,0,0,0,"1,036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipe Spring NM,"59,952","57,360","54,692","51,118","56,484","54,619","46,710","29,065","25,179","27,482","46,266",404,404,404,404,404,404,404,404,404,404,404,"59,952","57,360","54,692","51,118","56,484","54,619","46,710","43,597","37,770","41,223","50,353",900,900,900,900,900,900,900,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipestone NM,"78,108","61,908","76,030","64,760","62,151","70,748","67,489","76,486","73,267","77,508","70,846",0,0,0,0,0,0,0,0,0,0,0,"195,265","154,757","190,076","161,901","155,381","176,869","168,720","191,218","183,163","193,769","177,112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piscataway Park,"248,314","279,060","124,107","161,999","109,473","148,729","123,381","154,011","146,364","329,729","182,517",0,0,0,0,0,0,0,0,0,0,0,"469,575","529,012","230,240","302,617","204,531","279,413","226,589","284,802","260,170","627,666","341,462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Reyes NS,"2,067,271","2,129,116","2,412,663","2,641,808","2,433,944","2,501,106","2,438,442","2,456,669","2,397,722","2,265,301","2,374,404","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","10,502,143","10,826,067","12,037,926","13,223,725","12,497,507","13,010,142","12,496,630","12,514,637","12,376,888","11,394,705","12,088,037","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","8,267","7,957","9,542","9,297","10,815","11,245","10,347","11,053","10,694","9,306","9,852","3,925","3,782","3,795","3,857","3,311","3,425","3,049","3,026","2,749",24,"3,094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,229","29,083","29,881","40,292","44,489","55,475","40,363","41,451","45,968","37,151","39,138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Chicago Naval Magazine NMEM,984,545,533,596,786,963,"1,942","1,086",653,830,892,0,0,0,0,0,0,0,0,0,0,0,"1,968","1,090","1,066","1,192","1,572","1,926","3,884","2,172","1,306","1,660","1,784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,,"9,749","8,932","9,838","11,113","10,463","10,468","10,177","10,845","8,758","10,038",,0,0,0,0,0,0,0,0,0,0,,"9,749","8,932","9,838","11,113","10,463","10,468","10,177","10,845","8,758","10,038",,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
President's Park,"616,635","786,151","600,083","658,065","723,923","903,161","989,424","1,477,913","1,035,737","715,911","850,700",0,0,0,0,0,0,0,0,0,0,0,"714,774","1,097,084","732,556","1,020,905","1,048,064","1,303,262","1,341,166","2,409,167","1,517,507","891,226","1,207,571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prince William Forest Park,"386,521","379,535","280,325","309,298","315,072","312,109","344,435","360,540","313,629","339,693","334,116",480,480,480,480,480,480,480,480,480,480,480,"2,672,584","2,634,316","2,526,908","2,458,988","2,486,952","2,898,976","3,349,688","3,428,312","3,322,372","3,242,412","2,902,151",960,960,960,960,960,960,960,960,960,960,960,0,0,0,0,0,0,0,0,0,0,0,"20,020","17,432","20,819","16,706","20,821","21,707","21,539","28,048","30,041","30,151","22,728","2,387","2,231","4,698","9,253","19,955","18,407","22,159","23,125","23,054","21,599","14,687",773,358,394,350,"1,537","1,296","1,407","1,274","1,310","1,551","1,025",368,328,388,283,356,233,346,245,270,305,312,0,0,0,0,0,0,0,0,0,0,0,"25,502","28,155","35,069","33,699","32,190","49,507","63,915","57,884","59,260","50,987","43,617"
Pu'uhonua o Honaunau NHP,"419,590","426,224","442,353","363,282","401,808","437,286","421,027","505,735","462,974","414,410","429,469",0,0,0,0,0,0,0,0,0,0,0,"419,590","426,224","442,353","363,282","401,808","437,286","421,027","505,735","462,974","414,410","429,469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,"129,886","133,306","134,403","125,645","134,734","139,586","138,565","147,259","145,585","133,573","136,254","94,042","133,017","139,304","202,828","140,034","182,298","127,046","133,304","140,260","136,310","142,844","64,943","66,652","67,203","62,821","67,367","69,796","69,283","73,630","72,794","66,788","68,128","15,668","22,161","23,207","33,790","23,328","30,372","21,165","22,209","23,367","22,709","23,798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow Bridge NM,"104,501","92,311","75,214","54,773","62,910","77,270","86,369","108,418","110,904","115,108","88,778",0,0,0,0,0,0,0,0,0,0,0,"156,755","138,470","112,822","82,162","94,366","115,905","129,557","162,629","166,357","172,663","133,169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Redwood NP,"418,820","380,167","352,517","393,364","429,166","527,143","536,297","445,000","482,536","504,722","446,973",0,0,0,0,0,0,0,0,0,0,0,"1,617,229","1,436,388","1,296,303","1,577,917","1,696,057","2,048,943","2,070,324","1,731,930","1,882,690","1,762,772","1,712,055",0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,"1,758","1,294","1,362","3,567","3,676","4,554","4,979","3,363","3,711","2,721","3,099",0,0,0,0,0,0,0,0,0,0,0,903,"1,330","1,255","3,096","3,829","4,394","4,681","4,769","4,035","3,276","3,157",0,0,0,0,0,0,0,0,0,0,0,"4,656","2,796",568,"3,238","1,851","2,477","2,520","2,230","3,783","1,818","2,594"
Richmond NBP,"130,415","139,376","156,952","151,240","179,552","184,175","208,969","224,014","199,344","197,242","177,128","149,321","147,545","148,802","145,311","146,658","146,909","150,375","150,286","150,458","150,033","148,570","319,092","337,667","346,406","294,854","338,833","351,986","403,102","425,755","386,679","354,544","355,892","37,331","36,887","37,199","36,327","36,663","36,728","37,594","37,572","37,615","37,508","37,142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio Grande W&SR,"1,103",873,694,703,321,120,463,399,330,324,533,0,0,0,0,0,0,0,0,0,0,0,"125,250","101,190","82,188","51,834","22,614","15,360","37,122","33,498","55,140","38,376","56,257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,046","4,871","3,945","2,687","1,183",730,"1,894","1,695","2,545","1,842","2,744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River Raisin NBP,,"36,206","50,667","57,464","55,281","109,118","202,375","238,813","240,548","226,354","135,203",,0,0,0,0,"5,906","11,374","11,976","8,229","6,538","4,891",,"72,412","101,337","114,925","110,560","218,234","404,750","477,621","481,098","452,709","270,405",,0,0,0,0,591,"1,137","1,198",822,654,489,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
Rock Creek Park,"1,883,457","2,050,490","2,003,385","1,968,995","2,437,948","2,443,772","2,478,735","2,483,788","2,395,342","2,416,232","2,256,214","12,386,842","12,385,128","12,373,270","12,386,843","12,283,567","12,283,849","12,417,838","12,385,128","12,386,843","12,386,843","12,367,615","2,077,575","2,483,320","2,192,178","2,132,553","2,195,689","2,537,226","2,729,244","2,926,225","2,752,568","2,603,257","2,462,984","6,193,419","6,192,562","6,186,633","6,193,419","6,141,782","6,141,924","6,208,917","6,192,562","6,193,419","6,193,419","6,183,806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky Mountain NP,"2,955,821","3,176,941","3,229,617","2,991,141","3,434,751","4,155,916","4,517,585","4,437,215","4,590,493","4,670,053","3,815,953","172,626","168,673","8,750","8,750","8,750","8,750","8,750","8,750","8,750","8,750","41,130","20,522,155","22,273,036","21,925,337","20,343,289","23,933,403","28,840,877","30,764,140","30,464,697","31,379,912","31,535,363","26,198,221","39,359","39,045","26,250","26,250","26,250","26,250","26,250","26,250","26,250","26,250","28,840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"89,514","101,337","84,393","79,782","112,197","124,254","120,981","124,179","117,924","112,791","106,735","45,354","52,944","39,765","35,472","50,808","60,927","57,321","57,627","71,016","64,809","53,604","33,405","31,216","29,558","29,870","34,321","46,301","45,223","45,194","46,840","41,213","38,314",0,0,0,0,0,0,0,0,0,0,0,"5,929","15,215","5,511","4,654","10,479","12,604","5,140","13,088","4,030",877,"7,753"
Roger Williams NMEM,"51,559","50,909","51,944","48,677","51,523","60,505","65,588","80,970","60,709","59,419","58,180","72,796","71,720","73,242","68,625","72,614","85,267","92,264","113,519","85,536","83,485","81,907","43,682","43,011","43,859","41,068","43,868","51,804","55,570","70,127","52,376","51,197","49,656","5,824","5,737","5,859","5,489","5,808","6,821","7,382","9,081","6,843","6,678","6,552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosie The Riveter WWII Home Front NHP,,,,"31,514","45,549","56,362","64,425","60,927","57,852","50,404","52,433",,,,0,0,0,0,0,0,0,0,,,,"94,542","136,647","169,086","193,275","182,781","173,556","151,212","157,300",,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
Ross Lake NRA,"682,736","728,353","742,200","725,917","710,612","772,579","905,418","759,656","892,044","1,088,528","800,804",720,720,720,720,720,720,720,720,720,720,720,"2,312,280","2,451,969","2,524,572","2,449,307","2,377,521","2,298,468","2,587,148","2,632,156","3,242,636","2,833,723","2,570,978",720,720,720,720,720,720,720,720,720,720,720,"7,483","7,382","7,555","6,757","7,702","7,146","7,949","7,871","8,328","7,938","7,611",0,0,0,0,0,0,0,0,0,0,0,"26,965","26,531","28,871","28,057","25,862","21,460","26,307","29,855","44,192","39,616","29,772","14,424","14,581","15,243","14,873","12,190","11,697","9,684","11,688","17,022","14,118","13,552","17,995","21,879","20,874","21,183","22,892","21,668","25,153","27,827","26,816","10,056","21,634",0,0,0,0,0,0,0,0,0,0,0,"1,031","1,447","1,720",935,809,"1,608",982,782,"1,587",990,"1,189"
Russell Cave NM,"23,374","20,717","20,954","20,456","18,530","19,430","24,649","24,377","21,620","16,642","21,075",0,0,0,0,0,0,0,0,0,0,0,"37,433","33,916","35,186","35,537","31,404","32,892","41,708","38,927","35,991","28,875","35,187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sagamore Hill NHS,"55,149","53,336","20,097","14,639","19,319","42,326","53,920","55,186","39,970","36,738","39,068",0,0,0,0,0,0,0,0,0,0,0,"137,877","133,342","50,244","36,599","48,295","105,815","134,800","137,967","99,927","91,846","97,671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saguaro NP,"717,614","610,045","634,286","678,261","673,572","753,446","820,426","964,760","957,405","1,020,226","783,004","2,282,663","2,363,660","2,517,040","2,888,885","2,862,781","2,901,335","2,920,244","2,139,033","2,089,346","2,694,738","2,565,973","1,078,216","924,895","943,789","1,000,102","993,001","1,150,440","1,199,169","1,023,894","1,015,552","1,076,297","1,040,536","570,666","590,915","629,261","722,223","715,695","725,335","730,063","534,757","522,336","673,686","641,494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,568","2,033","1,545","1,610","1,377","1,846","1,868","2,339","2,058","2,185","1,843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Croix Island IHS,,,,"10,709","11,588","12,557","13,857","11,872","12,001","11,613","12,028",,,,0,0,0,0,0,0,0,0,,,,"13,385","14,485","15,697","17,322","14,839","15,001","14,516","15,035",,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
Saint Croix NSR,"188,400","273,729","221,028","342,942","671,582","623,122","708,258","772,475","724,644","638,258","516,444",0,0,0,0,0,0,0,0,0,0,0,"2,155,895","2,653,234","2,632,204","3,098,633","7,398,122","7,565,961","7,630,700","6,950,526","6,757,223","5,769,811","5,261,231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,884","29,738","31,233","33,420","90,041","93,629","91,544","81,743","81,316","68,164","62,671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Paul's Church NHS,"16,362","14,926","16,188","14,016","16,460","17,180","20,830","21,190","21,630","18,537","17,732",503,557,502,470,500,525,625,505,470,465,512,"22,067","19,563","21,609","18,756","22,054","22,802","26,654","27,990","28,681","25,298","23,547",292,382,272,269,268,318,518,278,208,241,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint-Gaudens NHP,"30,941","32,695","33,663","37,837","37,785","39,242","42,377","37,556","35,218","31,759","35,907",0,0,0,0,0,0,0,0,0,0,0,"61,129","64,677","66,394","73,655","73,717","76,038","82,718","73,486","68,831","61,693","70,234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salem Maritime NHS,"806,506","737,073","756,038","426,328","403,758","264,780","371,989","373,630","300,475","339,238","477,982",5,0,0,0,0,0,0,0,0,0,1,"953,055","540,178","302,749","242,212","100,939","66,195","212,663","251,237","182,549","193,574","304,535",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salinas Pueblo Missions NM,"32,941","29,786","29,228","24,836","30,537","29,672","32,414","35,148","34,629","31,672","31,086",0,0,0,0,0,0,0,0,0,0,0,"68,314","61,434","60,204","46,982","59,355","59,925","64,661","68,178","66,730","62,830","61,861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salt River Bay NHP & Ecological Pres,204,"2,419","5,217","4,791","5,192","8,108","16,449","10,567","4,884","5,215","6,305",0,0,0,0,0,0,0,0,0,0,0,204,"5,551","13,923","12,883","10,180","17,026","23,595","15,633","10,942","11,645","12,158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Antonio Missions NHP,"1,304,690","568,021","614,810","521,705","1,395,337","1,322,154","1,358,911","1,381,383","1,208,104","1,281,121","1,095,624",0,0,0,0,0,0,0,0,0,0,0,"2,102,782","691,673","561,374","454,215","2,001,945","1,807,083","1,889,066","1,919,273","1,565,782","1,721,291","1,471,448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Francisco Maritime NHP,"4,130,970","4,224,897","4,129,983","4,154,455","4,256,888","4,173,014","4,334,752","4,493,519","4,223,542","4,016,598","4,213,862",0,0,0,0,0,0,0,0,0,0,0,"4,276,335","4,499,659","4,322,158","4,373,028","4,185,008","3,890,297","4,033,580","4,217,538","3,979,740","3,804,779","4,158,212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,946","10,876","9,508","10,571","7,314",384,276,292,179,231,"5,058"
San Juan Island NHP,"263,370","266,717","261,139","220,960","268,946","258,668","316,122","267,209","255,032","292,507","267,067",0,0,0,0,0,0,0,"74,023","74,023","74,023","22,207","207,931","211,250","207,115","166,361","215,260","201,849","248,362","443,046","402,220","468,398","277,179",0,0,0,0,0,0,0,"18,508","18,508","18,508","5,552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Juan NHS,"1,105,252","1,229,590","1,279,814","1,328,802","1,382,906","1,532,818","1,456,553","1,188,780","910,405","1,197,345","1,261,227",0,0,0,0,0,0,0,0,0,0,0,"2,147,806","2,378,374","2,474,175","2,535,784","2,645,223","2,936,291","2,812,975","2,298,993","1,766,038","2,348,608","2,434,427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,"4,063","3,935","4,384","4,795","7,402","5,887","6,847","6,535","6,006","5,701","5,556",0,0,0,0,0,0,0,0,0,0,0,"8,126","7,870","8,768","9,590","14,804","11,774","13,694","13,070","12,012","11,402","11,111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Monica Mountains NRA,"568,371","609,636","649,471","633,054","694,714","797,126","906,606","897,593","867,154","707,566","733,129","65,054","73,474","73,629","78,367","93,216","103,165","81,519","93,637","137,842","111,348","91,125","1,175,210","1,260,870","1,291,950","1,204,697","1,218,354","1,580,240","1,727,023","1,682,385","1,561,551","1,191,540","1,389,382","33,065","37,277","37,356","39,723","47,148","52,123","41,300","47,360","69,461","56,214","46,103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,144,144,144,144,144,144,144,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
