Park Name,2000 Recreational Visits,2001 Recreational Visits,2002 Recreational Visits,2003 Recreational Visits,2004 Recreational Visits,2005 Recreational Visits,2006 Recreational Visits,2007 Recreational Visits,2008 Recreational Visits,2009 Recreational Visits,2000 - 2009 Average Recreational Visits,2000 Non-Recreational Visits,2001 Non-Recreational Visits,2002 Non-Recreational Visits,2003 Non-Recreational Visits,2004 Non-Recreational Visits,2005 Non-Recreational Visits,2006 Non-Recreational Visits,2007 Non-Recreational Visits,2008 Non-Recreational Visits,2009 Non-Recreational Visits,2000 - 2009 Average Non-Recreational Visits,2000 Recreational Hours,2001 Recreational Hours,2002 Recreational Hours,2003 Recreational Hours,2004 Recreational Hours,2005 Recreational Hours,2006 Recreational Hours,2007 Recreational Hours,2008 Recreational Hours,2009 Recreational Hours,2000 - 2009 Average Recreational Hours,2000 Non-Recreational Hours,2001 Non-Recreational Hours,2002 Non-Recreational Hours,2003 Non-Recreational Hours,2004 Non-Recreational Hours,2005 Non-Recreational Hours,2006 Non-Recreational Hours,2007 Non-Recreational Hours,2008 Non-Recreational Hours,2009 Non-Recreational Hours,2000 - 2009 Average Non-Recreational Hours,2000 Concessioner Lodging,2001 Concessioner Lodging,2002 Concessioner Lodging,2003 Concessioner Lodging,2004 Concessioner Lodging,2005 Concessioner Lodging,2006 Concessioner Lodging,2007 Concessioner Lodging,2008 Concessioner Lodging,2009 Concessioner Lodging,2000 - 2009 Average Concessioner Lodging,2000 Concessioner Camping,2001 Concessioner Camping,2002 Concessioner Camping,2003 Concessioner Camping,2004 Concessioner Camping,2005 Concessioner Camping,2006 Concessioner Camping,2007 Concessioner Camping,2008 Concessioner Camping,2009 Concessioner Camping,2000 - 2009 Average Concessioner Camping,2000 Tent Overnights,2001 Tent Overnights,2002 Tent Overnights,2003 Tent Overnights,2004 Tent Overnights,2005 Tent Overnights,2006 Tent Overnights,2007 Tent Overnights,2008 Tent Overnights,2009 Tent Overnights,2000 - 2009 Average Tent Overnights,2000 RV Overnights,2001 RV Overnights,2002 RV Overnights,2003 RV Overnights,2004 RV Overnights,2005 RV Overnights,2006 RV Overnights,2007 RV Overnights,2008 RV Overnights,2009 RV Overnights,2000 - 2009 Average RV Overnights,2000 Backcountry Overnights,2001 Backcountry Overnights,2002 Backcountry Overnights,2003 Backcountry Overnights,2004 Backcountry Overnights,2005 Backcountry Overnights,2006 Backcountry Overnights,2007 Backcountry Overnights,2008 Backcountry Overnights,2009 Backcountry Overnights,2000 - 2009 Average Backcountry Overnights,2000 Non-recreational Overnights,2001 Non-recreational Overnights,2002 Non-recreational Overnights,2003 Non-recreational Overnights,2004 Non-recreational Overnights,2005 Non-recreational Overnights,2006 Non-recreational Overnights,2007 Non-recreational Overnights,2008 Non-recreational Overnights,2009 Non-recreational Overnights,2000 - 2009 Average Non-recreational Overnights,2000 Miscellaneous Overnights,2001 Miscellaneous Overnights,2002 Miscellaneous Overnights,2003 Miscellaneous Overnights,2004 Miscellaneous Overnights,2005 Miscellaneous Overnights,2006 Miscellaneous Overnights,2007 Miscellaneous Overnights,2008 Miscellaneous Overnights,2009 Miscellaneous Overnights,2000 - 2009 Average Miscellaneous Overnights
Blue Ridge PKWY,"19,153,081","19,969,587","21,538,760","18,344,051","17,999,116","17,882,567","18,953,478","17,352,286","16,309,307","15,936,316","18,343,855","1,942,260","1,942,260","1,942,260","1,942,260","1,942,260","1,942,260","1,942,260","1,942,260","1,942,260","1,942,260","1,942,260","119,099,742","124,058,202","133,853,211","113,814,865","111,491,305","110,257,053","117,140,200","108,004,265","101,394,685","99,208,687","113,832,222","971,136","971,136","971,136","971,136","971,136","971,136","971,136","971,136","971,136","971,136","971,136","57,960","58,094","57,259","55,672","52,507","55,072","55,756","59,427","51,359","50,112","55,322","11,879","15,490",0,0,0,0,0,0,0,0,"2,737","54,540","53,770","63,411","52,688","51,124","37,450","48,245","57,734","52,040","57,910","52,891","42,894","44,059","62,591","43,527","37,437","28,180","35,837","41,822","40,688","37,702","41,474","5,652","3,988","7,973","3,092","3,330","1,442","1,340","1,829","2,071","2,598","3,332",0,0,0,0,0,0,0,0,0,0,0,"1,294","1,294","1,294","1,294","1,294","1,258","1,294","1,294","1,294","1,294","1,290"
Bluestone NSR,"51,738","55,763","55,115","50,302","39,590","45,146","46,093","48,061","46,942","45,904","48,465",0,0,0,0,0,0,0,0,0,0,0,"129,348","139,410","137,788","125,757","98,976","112,867","115,233","120,154","117,357","114,762","121,165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Booker T. Washington NM,"21,435","22,692","19,188","17,906","18,513","16,357","18,339","19,410","19,990","21,216","19,505",84,84,84,84,84,84,84,84,84,84,84,"45,063","42,377","37,981","34,612","33,468","29,626","33,531","36,399","36,649","34,023","36,373",12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston African American NHS,"393,175","390,130","299,958","227,200","236,353","327,921","255,060","265,459","280,279","298,519","297,405",0,0,0,0,0,0,0,0,0,0,0,"128,814","135,047","92,421","77,130","73,168","95,509","77,691","82,936","89,535","92,673","94,492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston NHP,"2,450,806","1,981,301","1,801,100","1,617,503","1,897,505","1,992,242","1,944,386","2,184,889","2,232,495","2,155,026","2,025,725","65,160","65,160","65,160","65,160","65,340","65,340","65,160","65,160","65,700","65,340","65,268","2,904,368","1,691,905","1,387,067","1,275,669","1,551,160","1,740,157","2,067,735","1,973,374","1,994,017","1,933,250","1,851,870","11,078","11,079","11,079","11,079","11,109","11,110","11,079","11,079","11,171","11,110","11,097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown v. Board of Education NHS,,,,,"22,101","18,390","20,926","17,536","16,950","19,228","19,189",,,,,0,0,0,0,0,0,0,,,,,"44,202","36,780","41,852","35,072","33,900","38,456","38,377",,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0
Bryce Canyon NP,"1,099,275","1,068,619","886,436","903,760","987,253","1,017,681","890,676","1,012,563","1,043,321","1,216,377","1,012,596","541,182","501,260","482,818","510,477","535,905","487,959","494,029","469,432","482,504","445,610","495,118","8,659,010","8,255,085","7,339,928","7,266,085","7,799,166","7,762,827","7,239,189","8,047,845","7,936,639","9,177,322","7,948,310","162,355","150,379","144,846","153,143","160,771","146,388","148,210","140,831","144,753","133,682","148,536","46,376","45,734","45,792","46,325","44,934","44,923","45,651","51,784","44,247","52,180","46,795",0,0,0,0,0,0,0,0,0,0,0,"36,285","33,618","40,237","37,635","46,197","35,793","32,045","34,069","32,661","37,822","36,636","58,714","54,690","42,370","39,395","39,444","42,517","47,901","50,455","49,545","56,155","48,119","2,249","1,864","1,928","1,988","1,450","1,548","1,291","1,432","1,300","1,824","1,687",0,0,0,0,0,0,0,0,0,0,0,"1,830","1,671","1,614","1,425","1,366","1,575","1,237","1,585","1,779","1,984","1,607"
Buck Island Reef NM,,,"50,213","46,274","44,806","47,883","47,456","46,303","46,025","47,341","47,038",,,0,0,0,0,0,0,0,0,0,,,"308,255","292,595","285,991","299,540","297,914","292,727","291,474","297,398","295,737",,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,"3,920","3,920","3,920","3,920","3,920","3,920","3,920","3,920","3,920"
Buffalo NR,"731,783","794,676","765,628","635,344","1,191,021","984,059","1,068,090","1,194,043","1,405,802","1,522,586","1,029,303",0,0,0,0,0,0,0,0,0,0,0,"5,932,993","6,209,742","6,065,171","4,920,385","6,987,281","5,787,682","6,254,216","7,067,140","7,645,671","8,956,715","6,582,700",0,0,0,0,0,0,0,0,0,0,0,"6,021","7,701","5,475","6,051","5,365","4,685","4,184","4,864","4,441","4,791","5,358",0,0,0,0,0,0,0,0,0,0,0,"66,557","73,204","60,032","55,242","57,420","37,220","41,337","51,993","41,879","56,338","54,122","18,730","21,080","17,402","17,093","18,246","13,118","14,526","15,644","10,200","13,085","15,912","38,500","42,427","50,095","34,767","40,205","33,524","32,859","38,304","34,448","31,957","37,709",0,0,0,0,0,0,0,0,0,0,0,"14,284","11,759","11,332","12,772","8,258","8,320","7,329","7,414","4,082","6,322","9,187"
Cabrillo NM,"1,136,296","1,034,753","1,048,371","1,004,280","903,265","826,615","804,826","739,534","705,331","767,687","897,096","81,794","81,794","81,794","81,794","81,794","81,794","81,794","81,794","81,794","81,794","81,794","1,656,721","1,512,657","1,559,927","1,499,432","1,352,057","1,229,088","1,195,851","1,104,103","1,052,549","1,148,163","1,331,055","20,448","20,448","20,447","20,447","20,447","20,447","20,447","20,447","20,447","20,447","20,447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canaveral NS,"1,115,345","1,062,962","1,075,747","1,045,898","1,050,211","1,007,446","1,005,402","1,038,449","994,453","1,001,665","1,039,758",0,0,0,0,0,0,0,0,0,0,0,"2,836,942","2,730,653","2,755,210","2,682,836","2,674,232","2,566,088","2,568,208","2,651,693","2,535,709","2,549,165","2,655,074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,189","4,332","3,694","3,931","2,308","2,277","2,883","2,900","2,474","2,081","2,907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cane River Creole NHP,,,"7,449","8,380","12,933","28,937","34,453","30,584","24,587","27,411","21,842",,,0,0,0,0,0,0,0,0,0,,,"14,898","16,760","25,866","57,871","68,909","61,169","49,174","54,820","43,683",,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
Canyon de Chelly NM,"848,348","833,202","772,620","866,498","936,007","830,253","826,635","825,320","835,860","826,425","840,117","1,216,051","1,199,538","1,118,258","1,285,934","1,341,923","1,214,043","1,213,643","1,216,461","1,236,104","1,218,416","1,226,037","6,138,540","5,830,176","5,338,750","5,970,176","6,384,591","5,745,326","5,633,419","5,638,326","5,674,980","5,619,908","5,797,419","2,432,102","2,399,076","2,236,518","2,571,868","2,683,848","2,428,088","2,427,281","2,432,924","2,472,205","2,436,830","2,452,074","34,512","31,390","28,666","29,933","30,639","30,429","31,059","30,414","31,756","29,172","30,797",0,0,0,0,0,0,0,0,0,0,0,"18,873","12,327","9,627","14,703","10,560","9,633","8,058","9,585","8,175","8,967","11,051","30,321","20,073","16,887","16,770","21,015","21,399","14,673","15,042","13,056","14,886","18,412","1,310","1,148","1,246","1,520","1,236","1,349","1,253","1,446","1,182","1,230","1,292",0,0,0,0,0,0,0,0,0,0,0,"2,355","4,309","2,160","1,340",595,841,"1,092",714,816,859,"1,508"
Canyonlands NP,"401,558","368,592","367,078","386,986","371,706","393,381","392,537","417,560","436,715","436,241","397,235",0,0,0,0,0,0,0,0,0,0,0,"4,222,197","3,971,673","3,682,054","3,795,399","3,757,107","3,942,040","3,677,169","3,865,946","4,017,992","3,878,863","3,881,044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,310","19,287","16,907","16,888","16,504","15,335","15,413","13,444","14,633","14,424","16,415","7,287","7,787","7,512","7,939","7,514","8,035","7,690","7,770","8,454","7,486","7,747","71,411","70,745","62,365","64,009","65,281","69,708","59,478","64,750","68,810","62,595","65,915",0,0,0,0,0,0,0,0,0,0,0,"7,652","6,279","4,765","4,797","4,737","5,119","4,841","5,260","4,216","5,528","5,319"
Cape Cod NS,"4,581,169","4,391,478","4,455,931","4,066,365","4,106,840","3,712,812","4,487,716","4,351,609","4,644,235","4,311,949","4,311,010","29,548","29,548","29,548","29,548","29,548","29,548","29,548","29,548","29,548","29,548","29,548","9,024,374","8,651,355","8,966,540","8,285,312","8,273,740","7,484,043","8,863,987","8,917,756","9,108,459","8,424,921","8,600,049","177,288","177,288","177,288","177,288","177,288","177,288","177,288","177,288","177,288","177,288","177,288","4,466","4,605","4,416","4,426","4,604","4,268","4,107","4,372","4,277","4,163","4,370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,505","12,388","26,692","24,137","29,203","21,655","13,613","23,477","10,413","18,399","20,048"
Cape Hatteras NS,"2,647,383","2,592,889","2,923,894","2,660,535","2,208,189","2,260,628","2,125,005","2,237,378","2,146,392","2,282,543","2,408,484","136,743","136,193","154,046","141,707","113,427","116,319","107,398","115,835","108,724","121,919","125,231","12,213,884","12,017,803","13,521,507","11,723,285","9,993,878","10,154,490","9,570,028","10,164,556","9,812,364","10,568,123","10,973,992","465,609","460,779","520,277","498,381","402,146","418,319","399,411","423,704","394,937","433,137","441,670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57,471","69,815","59,980","52,877","54,759","52,096","52,917","65,534","45,081","55,318","56,585","28,582","29,711","31,198","26,539","23,996","24,702","24,683","25,554","20,115","25,721","26,080",0,0,0,0,0,0,0,0,0,0,0,"1,340",344,168,432,540,184,188,228,204,368,400,"3,692","4,599","3,951","5,358","4,780","5,466","6,173","5,619","5,873","5,358","5,087"
Cape Krusenstern NM,"2,026","4,060","3,266","3,587","4,330","4,664","2,598",745,"1,575","1,810","2,866","6,550","7,240","7,230","5,180","5,650","7,488","2,382","1,620","1,261","1,020","4,562","4,566","10,420","8,066","9,261","12,034","13,440","4,456","1,415","2,897","3,684","7,024","52,400","57,920","57,840","41,440","45,200","59,904","19,056","12,960","10,088","8,160","36,497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,0,279,505,251,267,662,202,200,261,115,250,0,529,"1,407",764,"1,086","1,113",573,0,0,0,0,0,0,0,0,0,0,0
Cape Lookout NS,"446,148","625,387","610,337","704,480","720,216","692,857","803,155","860,602","486,899","601,954","655,204","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","2,031,334","1,960,659","2,502,818","2,455,263","2,810,502","2,358,124","2,609,497","2,772,477","2,372,380","2,597,302","2,447,036","14,400","14,400","14,400","14,400","14,400","14,400","14,400","14,400","14,400","14,400","14,400","26,108","15,502","24,671","12,015","20,819","20,725","26,047","26,506","29,290","27,972","22,966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,988","11,190","9,007","6,799","13,200","8,906","8,626","11,849","12,162","8,841","9,957",0,0,0,0,0,0,0,0,0,0,0,756,909,"1,031",796,799,903,845,850,0,0,689
Capitol Reef NP,"612,656","527,760","525,646","535,441","549,708","550,255","511,511","554,907","604,811","617,208","558,990","70,350","73,176","80,501","67,040","67,487","63,389","67,175","61,477","47,198","47,775","64,557","1,138,314","986,968","1,021,578","1,011,468","975,395","1,011,345","949,475","1,018,507","1,090,288","1,093,735","1,029,707","70,350","73,176","80,501","67,040","67,487","63,389","67,175","61,477","47,198","47,775","64,557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,757","16,341","16,380","15,415","15,607","14,154","12,147","14,189","17,195","14,526","15,371","19,657","17,928","23,462","17,986","17,779","17,638","17,372","17,876","17,490","17,710","18,490","2,735","1,721","1,646","1,226","1,477","1,544","1,158","1,136","1,435","1,453","1,553",0,0,0,0,0,0,0,0,0,0,0,"1,795","1,844","1,197","1,917","1,840","1,927","1,895","1,629","1,752","1,800","1,760"
Capulin Volcano NM,"62,265","60,542","58,675","61,373","57,692","53,521","49,823","49,182","45,178","50,935","54,919",415,315,419,385,420,420,420,420,420,420,405,"87,460","85,503","81,928","86,887","81,141","75,819","69,660","69,405","63,313","71,122","77,224",415,315,419,385,420,420,420,420,420,420,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl Sandburg Home NHS,"35,240","34,769","38,052","32,570","28,372","26,640","28,799","28,820","21,233","83,550","35,805",0,0,0,0,0,0,0,0,0,0,0,"45,686","44,722","50,280","43,040","37,491","35,203","38,057","38,084","135,461","127,827","59,585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlsbad Caverns NP,"469,303","455,621","476,259","457,631","419,599","413,786","407,367","409,560","400,381","432,639","434,215",0,0,0,0,0,0,0,0,0,0,0,"1,842,576","1,788,843","1,870,528","1,807,931","1,648,105","1,632,485","1,616,083","1,625,936","1,580,313","1,696,043","1,710,884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,157,162,160,155,137,95,93,86,114,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casa Grande Ruins NM,"124,130","132,630","85,375","87,687","93,933","97,214","88,295","76,854","73,763","76,350","93,623","2,160","2,160","2,160","2,160","2,160","2,160","2,160","2,160","2,160","2,160","2,160","105,511","112,735","72,569","74,534","79,842","82,631","75,052","65,326","100,473","103,999","87,267",216,216,216,216,216,216,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castillo de San Marcos NM,"648,814","613,465","668,298","665,309","643,594","600,252","630,903","632,048","618,769","667,783","638,924",0,0,0,0,0,0,0,0,0,0,0,"486,612","460,100","501,223","498,981","482,697","450,189","473,177","474,035","464,075","500,837","479,193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castle Clinton NM,"4,588,273","3,601,635","2,976,795","2,941,250","2,949,231","3,487,307","3,415,397","3,509,468","3,727,030","4,080,152","3,527,654","7,350","6,899",454,351,426,"1,411",634,706,775,"1,275","2,028","2,316,637","1,820,528","1,506,561","1,489,768","1,495,218","1,768,684","1,730,902","1,777,482","1,886,753","2,055,620","1,784,815","13,181","11,904",379,123,111,"1,479",138,229,231,"1,370","2,915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catoctin Mountain Park,"508,539","532,615","457,641","621,114","699,274","515,193","526,898","591,191","466,926","440,294","535,969","212,726","211,961","215,648","212,075","206,088","204,998","207,135","215,212","198,061","193,102","207,701","2,102,251","2,120,960","1,915,248","2,327,343","2,612,844","2,114,941","2,100,009","2,201,434","1,919,230","1,857,508","2,127,177","24,323","24,261","24,559","24,271","23,791","23,704","23,876","24,523","23,149","22,753","23,921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,247","8,700","6,670","6,606","7,281","6,644","5,825","7,098","6,455","6,233","6,976","1,807","1,146","1,493","1,626","1,571","1,300","1,263","1,039","1,174","1,099","1,352",135,120,113,137,134,57,144,109,130,166,125,0,0,0,0,0,0,0,0,0,0,0,"29,863","28,100","28,839","28,913","32,616","31,759","30,387","26,597","28,416","28,896","29,439"
Cedar Breaks NM,"550,657","690,652","586,938","569,455","516,331","505,158","488,376","514,871","538,016","492,353","545,281","52,085","59,559","48,053","47,719","42,016","43,596","40,494","43,872","51,433","46,623","47,545","1,158,770","1,433,540","1,222,999","1,186,397","1,069,148","1,038,866","1,013,437","1,049,381","1,089,225","1,001,084","1,126,285","104,170","119,118","96,104","95,437","84,031","87,189","80,991","87,745","102,863","93,247","95,090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,945","1,731","1,622","1,555","1,140",932,"1,219",618,465,572,"1,180","1,247","1,171","1,107","1,083",887,654,819,473,268,338,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaco Culture NHP,"81,015","68,527","79,171","84,621","71,812","45,539","37,923","68,211","37,180","37,376","61,138","6,008","5,322","5,651","6,147","4,944","10,560","10,560","10,560","10,560","10,560","8,087","705,112","774,690","853,289","802,249","645,038","658,473","561,250","558,879","420,894","267,030","624,690","6,008","5,322","5,651","6,147","4,944","10,560","10,560","10,560","10,560","10,560","8,087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,332","12,039","12,381","11,077","7,729","10,189","9,220","8,415","7,564","3,102","9,305","4,282","4,549","4,654","5,035","4,764","5,479","4,979","3,876","2,883","1,359","4,186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,"2,971","4,269","2,768","2,295","2,904","1,281",0,0,305,"1,696"
Chamizal NMEM,"183,418","216,320","221,604","260,142","244,496","231,380","221,048","218,195","197,767","215,852","221,022","11,999","11,848","17,856","13,324","11,039","13,208","12,773","7,419","8,366","5,980","11,381","283,164","326,314","320,433","351,732","339,808","348,928","329,454","310,891","273,347","283,273","316,734","41,999","41,471","62,499","46,637","38,639","46,231","44,708","25,970","29,284","20,933","39,837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Islands NP,"482,571","520,428","613,935","585,919","537,716","434,107","375,256","360,806","332,177","348,745","459,166","20,213","18,206","17,773","19,835","17,155","10,855","26,603","14,249","8,731","13,388","16,701","4,270,140","5,318,089","6,872,196","6,226,806","5,943,183","5,403,121","4,337,180","3,819,496","3,393,067","3,351,421","4,893,470","485,112","436,944","426,552","476,040","411,720","260,520","638,472","341,976","209,544","321,312","400,819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,227","10,326","13,338","15,318","17,086","19,174","17,692","17,801","16,949","20,197","15,811","31,731","27,246","37,362","32,736","28,412","16,099","63,656","23,070","16,820","19,029","29,616","59,056","87,335","92,118","82,551","82,079","94,723","146,712","87,791","18,673","16,437","76,748"
Charles Pinckney NHS,"24,055","29,272","29,647","22,871","19,064","36,969","36,556","41,393","44,072","43,447","32,735",0,0,0,0,0,0,0,0,0,0,0,"48,110","58,544","59,294","45,742","38,128","73,937","73,110","82,788","88,137","86,890","65,468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chattahoochee River NRA,"2,659,709","2,751,256","2,806,578","2,694,541","2,672,138","2,511,306","2,842,670","2,836,077","2,826,171","2,830,655","2,743,110",0,0,0,0,0,0,0,0,0,0,0,"10,638,836","11,005,024","11,226,306","10,778,158","10,688,555","10,045,224","11,370,685","11,344,307","11,304,685","11,322,617","10,972,440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chesapeake & Ohio Canal NHP,"3,115,654","4,174,048","3,202,378","2,801,592","2,918,399","3,000,005","3,039,178","2,809,968","3,111,468","3,751,681","3,192,437","11,880","11,880","11,880","11,880","11,880","11,880","11,880","11,880","11,880","11,880","11,880","6,231,308","8,348,096","6,404,753","5,603,184","5,836,798","6,000,008","6,078,354","5,619,938","6,316,906","7,564,562","6,400,391","11,880","11,880","11,880","11,880","11,880","11,880","11,880","11,880","11,880","11,880","11,880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,941","5,014","22,223","18,521","16,085","5,012","4,276","5,840","6,571","4,770","9,525",0,0,0,0,0,0,0,0,0,0,0,210,100,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
