Park Name,1980 Recreational Visits,1981 Recreational Visits,1982 Recreational Visits,1983 Recreational Visits,1984 Recreational Visits,1985 Recreational Visits,1986 Recreational Visits,1987 Recreational Visits,1988 Recreational Visits,1989 Recreational Visits,1980 - 1989 Average Recreational Visits,1980 Non-Recreational Visits,1981 Non-Recreational Visits,1982 Non-Recreational Visits,1983 Non-Recreational Visits,1984 Non-Recreational Visits,1985 Non-Recreational Visits,1986 Non-Recreational Visits,1987 Non-Recreational Visits,1988 Non-Recreational Visits,1989 Non-Recreational Visits,1980 - 1989 Average Non-Recreational Visits,1980 Recreational Hours,1981 Recreational Hours,1982 Recreational Hours,1983 Recreational Hours,1984 Recreational Hours,1985 Recreational Hours,1986 Recreational Hours,1987 Recreational Hours,1988 Recreational Hours,1989 Recreational Hours,1980 - 1989 Average Recreational Hours,1980 Non-Recreational Hours,1981 Non-Recreational Hours,1982 Non-Recreational Hours,1983 Non-Recreational Hours,1984 Non-Recreational Hours,1985 Non-Recreational Hours,1986 Non-Recreational Hours,1987 Non-Recreational Hours,1988 Non-Recreational Hours,1989 Non-Recreational Hours,1980 - 1989 Average Non-Recreational Hours,1980 Concessioner Lodging,1981 Concessioner Lodging,1982 Concessioner Lodging,1983 Concessioner Lodging,1984 Concessioner Lodging,1985 Concessioner Lodging,1986 Concessioner Lodging,1987 Concessioner Lodging,1988 Concessioner Lodging,1989 Concessioner Lodging,1980 - 1989 Average Concessioner Lodging,1980 Concessioner Camping,1981 Concessioner Camping,1982 Concessioner Camping,1983 Concessioner Camping,1984 Concessioner Camping,1985 Concessioner Camping,1986 Concessioner Camping,1987 Concessioner Camping,1988 Concessioner Camping,1989 Concessioner Camping,1980 - 1989 Average Concessioner Camping,1980 Tent Overnights,1981 Tent Overnights,1982 Tent Overnights,1983 Tent Overnights,1984 Tent Overnights,1985 Tent Overnights,1986 Tent Overnights,1987 Tent Overnights,1988 Tent Overnights,1989 Tent Overnights,1980 - 1989 Average Tent Overnights,1980 RV Overnights,1981 RV Overnights,1982 RV Overnights,1983 RV Overnights,1984 RV Overnights,1985 RV Overnights,1986 RV Overnights,1987 RV Overnights,1988 RV Overnights,1989 RV Overnights,1980 - 1989 Average RV Overnights,1980 Backcountry Overnights,1981 Backcountry Overnights,1982 Backcountry Overnights,1983 Backcountry Overnights,1984 Backcountry Overnights,1985 Backcountry Overnights,1986 Backcountry Overnights,1987 Backcountry Overnights,1988 Backcountry Overnights,1989 Backcountry Overnights,1980 - 1989 Average Backcountry Overnights,1980 Non-recreational Overnights,1981 Non-recreational Overnights,1982 Non-recreational Overnights,1983 Non-recreational Overnights,1984 Non-recreational Overnights,1985 Non-recreational Overnights,1986 Non-recreational Overnights,1987 Non-recreational Overnights,1988 Non-recreational Overnights,1989 Non-recreational Overnights,1980 - 1989 Average Non-recreational Overnights,1980 Miscellaneous Overnights,1981 Miscellaneous Overnights,1982 Miscellaneous Overnights,1983 Miscellaneous Overnights,1984 Miscellaneous Overnights,1985 Miscellaneous Overnights,1986 Miscellaneous Overnights,1987 Miscellaneous Overnights,1988 Miscellaneous Overnights,1989 Miscellaneous Overnights,1980 - 1989 Average Miscellaneous Overnights
Pecos NHP,"36,677","44,539","38,926","39,371","37,514","44,616","44,808","45,320","48,595","44,632","42,500",0,0,"3,291","3,148","1,526","1,663","1,515","1,708","1,655",360,"1,487","57,443","52,200","42,284","41,121","41,180","52,200","50,793","54,537","53,919","49,841","49,552",0,0,"6,404","2,711",184,705,765,"6,350",137,93,"1,735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania Avenue NHS,,,,,,,"310,693","46,096","247,231","241,631","211,413",,,,,,,0,0,0,0,0,,,,,,,"103,564","15,352","82,717","79,837","70,368",,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0
Perry's Victory & Intl. Peace MEM,"145,289","94,885","138,841","156,293","138,615","154,983","155,127","143,164","140,645","164,390","143,223",155,775,0,0,0,0,0,0,0,0,93,"128,338","70,892","103,876","95,378","83,978","94,000","94,386","108,099","105,535","123,421","100,790",986,"5,484",0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petersburg NB,"545,765","536,003","550,783","553,208","532,643","526,073","524,827","460,280","442,326","370,735","504,264",0,0,0,"185,959","196,794","179,124","154,924","206,410","279,608","132,698","133,552","654,919","643,205","657,838","637,548","608,725","590,115","595,285","494,202","496,812","396,795","577,544",0,0,0,"46,492","49,200","44,782","38,734","51,605","69,903","33,175","33,389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrified Forest NP,"683,121","747,832","710,619","708,512","714,761","736,659","761,257","758,082","857,031","824,141","750,202","3,600","3,600","3,600","3,600","3,600","3,600","3,600","13,229","15,056","14,621","6,811","1,133,696","1,218,242","1,061,308","1,176,744","1,182,622","1,200,094","1,241,565","1,241,235","1,305,376","1,316,990","1,207,787","13,500","13,500","13,500","13,500","13,500","13,500","13,500","49,282","56,230","54,829","25,484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,716,281,492,432,406,586,588,477,579,517,84,717,385,145,186,339,263,64,1,279,246,0,0,0,0,0,0,0,0,0,0,0
Pictured Rocks NL,"311,000","329,775","356,415","441,271","407,697","397,884","406,619","474,934","553,774","565,242","424,461","2,040","2,040","2,040","2,015","2,015","2,015","2,015","1,915","1,915","1,850","1,986","1,221,384","1,297,850","1,389,766","1,713,136","1,561,586","1,527,694","1,555,798","1,816,064","2,099,027","2,110,028","1,629,233",756,756,756,746,746,746,746,749,666,613,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,901","8,332","9,348","9,105","9,025","9,648","10,222","8,342","9,503","9,783","9,321","5,713","5,211","5,033","4,549","4,578","5,616","5,831","4,426","3,789","3,272","4,802","9,270","8,938","9,320","14,007","13,269","11,128","8,913","9,029","9,448","10,418","10,374",0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,17
Pinnacles NP,"163,626","155,205","171,026","170,631","166,258","191,578","198,236","204,705","212,094","218,601","185,196",0,0,0,0,0,0,0,0,0,0,0,"762,340","714,424","765,206","785,520","744,880","837,808","874,628","897,036","936,612","965,420","828,387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,083","6,135","6,152","6,492","5,463","5,135","6,006","5,509","6,196","6,246","6,042","1,895","2,018","1,390","1,721","1,163",817,801,"1,009","1,157","1,237","1,321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipe Spring NM,"25,670","30,008","30,155","28,237","28,635","30,083","33,578","35,648","40,447","42,287","32,475",120,120,120,120,120,120,120,120,120,120,120,"27,022","31,589","31,740","29,713","30,594","31,651","35,007","37,844","42,902","44,401","34,246",120,120,120,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipestone NM,"136,358","149,172","134,782","133,831","129,064","131,204","138,993","117,053","105,190","109,198","128,485",0,0,0,0,0,0,0,0,0,0,0,"136,358","177,222","337,051","334,595","322,661","328,016","347,488","292,639","262,982","273,002","281,201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piscataway Park,"160,912","116,678","118,545","69,712","58,078","58,608","76,425","87,658","56,157","181,106","98,388",0,0,0,0,0,0,0,0,0,0,0,"295,357","215,061","218,986","136,584","116,156","117,216","152,850","249,493","112,314","362,212","197,623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Reyes NS,"1,408,810","1,322,449","1,344,582","1,424,751","2,032,238","1,991,615","2,053,399","2,126,790","2,241,850","2,204,407","1,815,089","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","6,256,256","5,932,313","5,659,837","5,895,885","7,490,415","8,655,839","8,945,721","9,144,647","9,704,265","9,203,620","7,688,880","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788","25,788",0,0,0,0,0,0,"6,164","7,564","8,722","8,330","3,078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,164","15,991","17,824","17,739","17,881","18,759","17,611","20,125","21,597","20,775","19,147",0,0,0,0,0,0,0,0,0,0,0,"4,499","3,871","1,362","2,963","3,027","5,160",0,0,0,0,"2,088"
Prince William Forest Park,"404,358","467,161","439,724","419,793","406,832","431,922","449,660","418,145","358,823","305,127","410,155",480,480,480,480,480,480,480,480,480,480,480,"2,649,534","2,581,693","2,458,578","2,431,926","2,371,866","2,682,434","2,605,486","2,481,800","3,138,763","2,769,294","2,617,137",960,960,960,960,960,960,960,960,960,960,960,0,0,0,0,0,0,0,0,0,0,0,"22,127","25,183","25,521","29,060","32,583","39,604","35,452","33,384","33,613","27,663","30,419","23,146","19,353","16,153","15,268","13,057","16,683","16,913","15,072","15,901","14,327","16,587","2,022","4,468","3,770","3,204","3,349","4,177","4,043","3,421","2,765","2,759","3,398",685,524,413,434,325,166,217,344,133,159,340,0,0,0,0,0,0,0,0,0,0,0,"53,802","43,263","44,177","43,726","39,727","37,781","41,568","46,229","43,407","38,004","43,168"
Pu'uhonua o Honaunau NHP,"372,212","335,441","345,920","347,840","383,120","394,844","432,400","415,580","392,537","414,380","383,427",0,0,0,0,0,0,0,0,0,0,0,"372,212","335,441","345,920","347,840","383,120","394,844","432,400","415,580","392,537","414,380","383,427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,382,618,369,340,455,278,266,208,225,332
Pu'ukohola Heiau NHS,"21,606","24,888","33,706","40,719","44,953","48,014","56,424","54,945","53,248","59,754","43,826",0,0,0,0,0,0,0,0,0,0,0,"10,806","12,447","16,854","20,361","22,478","24,010","28,214","27,475","26,628","29,879","21,915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow Bridge NM,"113,816","114,555","172,126","161,551","177,971","177,038","283,597","210,708","238,307","238,307","188,798",0,0,0,0,0,0,0,0,0,0,0,"170,726","171,834","891,598","242,327","266,958","265,557","425,396","316,065","357,459","357,009","346,493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Redwood NP,"471,710","549,461","467,126","473,711","467,155","505,791","567,849","610,897","677,135","654,115","544,495","67,724","83,356","82,310","81,067","79,628","102,636","110,700","120,004","35,324",0,"76,275","461,214","505,383","462,301","489,305","461,939","545,168","529,303","688,619","817,189","732,369","569,279","16,929","20,841","20,577","20,267","19,633","25,671","27,675","30,001","8,831",0,"19,043",0,0,0,0,0,0,0,"2,156","5,298","5,872","1,333",0,0,0,0,0,0,0,0,0,0,0,"1,721",770,755,823,"1,401","1,950","1,438","1,437","3,192","1,156","1,464",0,0,0,0,0,0,0,0,0,0,0,"2,084","1,339","1,106","1,106",858,843,814,452,641,773,"1,002",0,0,0,0,0,0,0,0,0,0,0,"5,433","3,794","3,187","4,502","6,319","6,712","9,154","8,401","8,182","8,112","6,380"
Richmond NBP,"255,736","284,577","300,170","312,786","304,487","305,667","302,470","328,854","341,942","366,848","310,354","58,600","59,100","58,608","59,100","59,100","59,100","73,589","75,088","77,088","77,088","65,646","156,278","165,187","170,637","177,670","170,899","172,540","168,387","192,446","200,038","246,893","182,098","11,664","11,664","11,567","11,664","11,664","11,664","11,324","11,324","11,664","11,664","11,586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio Grande W&SR,,,,,,702,805,743,822,662,747,,,,,,0,0,0,0,0,0,,,,,,"123,012","140,718","116,370","141,444","113,244","126,958",,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,,"5,652","6,467","5,406","6,510","5,215","5,850",,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
Rock Creek Park,"1,059,794","917,310","1,764,535","2,360,791","1,492,638","1,891,539","2,188,249","1,724,665","1,564,453","2,049,651","1,701,363","17,184,169","27,280,848","26,996,473","27,197,012","12,565,035","12,538,090","12,522,255","12,527,135","12,553,924","12,367,990","17,373,293","1,206,979","987,494","3,262,465","5,787,246","2,648,432","3,810,349","3,799,009","2,988,212","2,982,613","3,336,350","3,080,915","5,049,823","6,820,214","6,749,118","6,799,253","6,282,520","6,269,047","6,261,130","6,263,566","6,276,962","6,183,994","6,295,563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky Mountain NP,"2,641,937","2,911,242","2,564,116","2,599,006","2,231,448","2,248,854","2,408,234","2,531,864","2,544,211","2,502,915","2,518,383","12,260","5,838","14,786","102,080","234,186","105,624","114,888","133,165","142,705","133,747","99,928","19,992,222","28,998,342","18,368,158","18,505,164","15,624,252","15,910,332","16,807,872","17,652,468","17,844,522","17,484,714","18,718,805","36,780","17,514","44,358","65,854","95,899","57,350","32,418","41,413","72,180","38,341","50,211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"142,249","138,158","120,931","108,535","82,722","90,846","88,950","91,890","97,035","92,267","105,358","103,698","104,275","84,273","82,111","61,278","67,167","64,298","71,895","74,928","71,630","78,555","57,465","53,928","44,714","42,023","34,714","36,241","35,056","32,704","34,413","32,792","40,405",0,0,0,0,0,0,0,0,0,0,0,"13,642","13,702","10,120","14,458","7,583","7,180","8,235","8,618","8,562","8,913","10,101"
Roger Williams NMEM,"45,601","2,112","14,353","15,664","15,817","14,480","18,176","21,875","20,979","18,953","18,801",231,308,180,274,190,128,88,125,113,74,171,"104,832",700,"12,146","13,110","12,967","10,610","11,089","16,048","12,866","12,786","20,715","1,044",53,14,22,37,14,12,92,14,41,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Cave NM,"22,928","21,290","21,780","22,136","22,675","21,561","23,388","24,959","25,161","23,693","22,957",719,826,944,"1,039","1,113","1,087","1,614","2,320","3,150",800,"1,361","27,487","23,051","29,036","42,349","43,129","42,906","59,109","68,422","46,559","47,917","42,997",235,272,285,344,385,356,532,789,"1,039",264,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sagamore Hill NHS,"181,231","179,676","144,023","123,487","120,835","121,598","119,458","104,801","135,331","159,839","139,028",0,0,0,0,0,0,0,0,0,0,0,"362,462","359,352","288,046","246,974","235,770","182,399","179,255","157,204","290,942","239,759","254,216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saguaro NP,"611,317","470,598","566,807","634,688","699,292","636,711","613,651","689,933","675,397","706,191","630,459",0,0,"796,946","983,195","972,349","1,637,820","1,199,153","1,299,934","1,451,151","1,485,758","982,631","833,415","636,171","826,779","721,472","701,643","659,524","716,060","877,028","875,517","864,484","771,209",0,0,"1,195,421","245,800","245,541","409,455","299,789","324,983","362,788","371,439","345,522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,881","3,144","2,799","2,714","2,301","1,834","1,796","1,549","1,822","1,247","2,309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Croix NSR,"354,173","355,962","445,183","440,016","462,922","439,033","438,772","625,549","529,414","553,779","464,480","24,454","32,164","54,897",0,0,0,0,0,0,0,"11,152","3,542,230","3,559,620","4,451,830","4,393,830","7,357,663","7,255,406","6,864,374","9,914,239","6,067,104","8,756,298","6,216,259","48,908","64,328","109,794",0,0,0,0,0,0,0,"22,303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,340","23,511","37,570","45,284","37,096","42,016","35,099","42,434","48,403","49,467","36,622","79,729","66,950","85,618",0,0,0,0,0,0,0,"23,230",0,0,0,0,0,0,0,0,0,0,0
Saint-Gaudens NHP,"39,064","39,675","38,002","38,682","27,080","31,880","35,446","36,227","32,974","44,881","36,391",0,0,0,0,0,0,0,0,0,0,0,"65,575","64,937","61,574","65,333","47,345","55,898","61,709","61,257","54,053","55,696","59,338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salem Maritime NHS,"354,337","418,262","401,480","565,898","788,510","669,983","673,861","874,589","742,673","693,272","618,287","10,546",0,0,0,0,0,"12,395","56,432","2,117","3,350","8,484","628,387","749,571","564,723","446,326","566,886","452,711","462,688","420,926","377,205","289,717","495,914","2,633",0,0,0,0,0,"8,836","14,775","2,359","2,208","3,081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salinas Pueblo Missions NM,"21,748","20,359","32,491","35,968","28,395","29,643","30,619","35,093","34,114","38,723","30,715",376,686,583,653,208,509,165,41,23,16,326,"54,716","34,809","46,894","49,672","49,115","49,356","51,670","64,377","64,722","68,728","53,406",132,228,195,218,248,"5,335",144,36,27,106,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,15,38,56,52,38,54,464,552,154,146
San Antonio Missions NHP,,,,"134,904","205,124","212,165","250,410","257,265","258,033","270,136","226,862",,,,0,0,0,0,0,0,0,0,,,,"112,740","183,671","202,406","238,892","245,430","246,163","254,648","211,993",,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
San Francisco Maritime NHP,,,,,,,,,,"5,203,302","5,203,302",,,,,,,,,,0,0,,,,,,,,,,"5,239,110","5,239,110",,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,"1,671","1,671"
San Juan Island NHP,"103,452","101,620","113,385","122,540","99,400","104,312","137,008","158,260","248,188","251,399","143,956",0,0,0,0,0,0,0,0,0,0,0,"82,120","80,943","90,563","103,316","82,859","90,666","117,264","138,147","212,647","209,954","120,848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Juan NHS,"1,601,984","1,522,942","1,508,333","1,306,178","2,005,185","2,221,661","2,230,500","1,808,232","2,555,674","2,425,305","1,918,599",0,0,0,0,0,0,0,0,0,0,0,"1,681,249","1,587,402","1,566,912","1,356,527","4,532,153","5,051,739","5,072,502","4,093,657","5,763,432","5,484,019","3,618,959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Monica Mountains NRA,,,"468,144","394,100","458,423","513,073","516,064","517,811","501,450","209,908","447,372",,,"19,438","31,770","37,379","20,085","4,285","2,725","7,804","9,059","16,568",,,"2,096,436","1,695,658","2,323,072","2,263,751","2,232,025","1,595,718","1,618,432","710,659","1,816,969",,,"128,074","306,060","418,930","205,555","35,490","32,000","90,708","108,942","165,720",,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,101,150,70,41,0,0,0,0,45,,,218,0,0,15,0,0,0,0,29,,,108,0,0,0,0,0,0,0,14
Saratoga NHP,"97,910","109,018","121,867","123,519","119,870","116,922","189,774","128,776","129,361","149,280","128,630","155,705","136,749","132,632","131,860","129,769","146,227","92,053","251,111","205,914","229,178","161,120","174,425","183,900","204,628","184,267","182,349","193,321","183,740","206,480","202,142","201,982","191,723","9,148","8,250","7,974","8,096","8,175","11,402","6,210","19,546","19,161","19,901","11,786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saugus Iron Works NHS,"35,692","38,139","37,581","38,549","43,498","40,320","49,500","69,640","70,857","75,536","49,931","21,732","22,856","25,923","19,300","24,759","36,180","42,292","48,264","48,223","49,591","33,912","53,538","57,708","56,381","57,824","65,249","60,462","74,253","104,463","106,287","113,305","74,947","2,173","2,282","2,593","1,930","2,477","3,619","4,244","4,827","4,823","4,961","3,393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scotts Bluff NM,"109,520","150,183","170,175","151,984","153,448","168,616","170,708","161,896","147,408","164,050","154,799",0,0,0,0,0,0,0,0,0,0,0,"48,457","96,578","86,907","151,984","153,448","168,616","170,708","161,896","147,408","164,050","135,005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sequoia NP,"862,397","1,083,002","1,020,500","854,233","979,632","939,468","1,056,527","1,139,389","1,031,129","1,056,020","1,002,230",365,375,381,387,376,392,395,411,409,421,391,"28,950,122","35,952,091","33,387,068","28,453,195","31,967,909","30,651,955","34,548,675","37,594,627","33,489,026","34,523,961","32,951,863","1,460","1,500","1,524","1,548","1,504","1,568","1,580","1,644","1,624","1,684","1,564","94,505","102,632","98,860","98,103","95,095","100,359","107,580","112,633","115,911","107,234","103,291",0,0,0,0,0,0,0,0,0,0,0,"123,228","139,287","142,478","99,749","162,311","131,087","137,102","162,932","104,114","106,766","130,905","96,022","100,193","91,293","55,850","78,498","65,435","57,518","74,287","56,399","54,127","72,962","146,317","99,097","86,633","92,883","105,027","78,304","81,218","92,547","82,844","69,459","93,433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
